tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I,hurst_dep_distance,hurst_eventfulness,hurst_I
11,18,Ende des 19. und Anfang des 20.,8,2,22,0.3333333333333333,7.333333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,18,Jahrhunderts entstand in der Stadt die Automobilindustrie mit den Fabriken von FIAT und Lancia.,15,2,92,0.3333333333333333,30.666666666666664,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,19,"Ein Großteil des Stadtzentrums war bereits zuvor, zwischen dem 16. und 18.",14,3,69,0.3333333333333333,23.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,19,"Jahrhundert, angelegt worden.",5,2,10,0.3333333333333333,3.333333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,19,"Die barocke Architektur der Stadt umfasst Schlösser, Gärten, Palazzi und öffentliche Plätze.",15,4,105,0.3333333333333333,35.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,20,"Einer der wichtigsten Plätze Turins, die Piazza San Carlo, ist auf diesem Kunstwerk von Francesco Gamba, einem Turiner Künstler, der sich auf Landschaftsmalerei spezialisiert hat, abgebildet.",32,6,496,1.0,496.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,21,"Der Name Piazza San Carlo ist vielleicht in dreifacher Hinsicht passend: Die Kirche San Carlo Borromeo befindet sich am Rande des Platzes (zusammen mit der Kirche Santa Cristina), das Reiterstandbild des Platzes wurde von Carlo Marochetti entworfen und die umliegenden Säulengänge stammen von Carlo di Castellamonte.",51,6,686,1.0,686.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,22,"Aberystwyth ist eine Stadt inWales, die mit Arklow, einer Stadt in der Grafschaft Wicklow inIrland, eine Partnerschaft unterhält.",22,4,231,0.3333333333333333,77.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,22,Beide Orte liegen sich gegenseitig der Irischen See gegenüber.,10,1,45,0.3333333333333333,15.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,22,"Aberystwyth liegt an der Cardigan Bay, während Arklow an der Mündung des Flusses Avoca an der Arklow Bay gelegen ist.",22,3,211,0.3333333333333333,70.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,23,Beide Orte sind durch ihre Lage an den Mündungen von Flüssen gekennzeichnet.,13,1,58,0.3333333333333333,19.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,23,"Das Wort Aberystwyth bedeutet ""die Mündung des Ystwyth"", eines Flusses, der aus dem Kambrischen Gebirge in die Cardigan Bay fließt.",25,3,157,0.3333333333333333,52.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,23,"Der irische Name für Arklow ist An tInbhear Mór und bedeutet ""die große Mündung"" des Flusses Avoca.",20,2,142,0.3333333333333333,47.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,24,Diese Geografie wurde in diesen Gemälden festgehalten.,8,1,28,1.0,28.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,25,Dieses Ölgemälde “Aberystwyth from Constitution Hill” stammt von William Ward Gill und wurde 1861 gemalt.,18,2,137,1.0,137.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,26,Dieses Gemälde zeigt grüne Felder und Landschaften in der Nähe von Aberystwyth.,13,2,78,0.5,39.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,26,"Es wurde vom belgischen Künstler Valerius de Saedeleer zwischen 1914 und 1918 gemalt, als de Saedeleer und seine Familie als Flüchtlinge vor demErsten Weltkriegin Wales lebten.",28,6,198,0.5,99.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,27,Dieses Aquarell aus dem Jahr 1861 zeigt Arbeiter am Ufer der Bucht von Arklow.,15,1,72,0.5,36.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,27,"Es wurde vom irischen Künstler George Victor Du Noyer gemalt, der oft beauftragt wurde, irische Orte realistisch darzustellen.",21,3,159,0.5,79.5,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,28,"Diese kolorierte Aquatinta aus dem Jahr 1800 stammt von dem Landschaftsmaler Thomas Walmsley und zeigt die Stelle, an der zwei Flüsse zusammenfließen und den Avoca River bilden, der weiter nach Arklow fließt.",35,5,595,1.0,595.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,29,"Bangor, eine Stadt in der nordirischen Grafschaft Down, ist mit Bregenz, einer Stadt inÖsterreich, verschwistert.",20,5,190,0.5,95.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,29,"Beide Städte haben eine bedeutende Tourismusindustrie, was zum Teil auf ihre Lage in der Nähe von großen Gewässern zurückzuführen ist.",22,2,133,0.5,66.5,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,30,"Bangor liegt an der Ostküste von Nordirland, am Südufer des Belfast Lough.",14,2,79,0.5,39.5,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,30,Dieser Teil des Sees ist als Ballyholme Bay bekannt.,10,2,25,0.5,12.5,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,31,Im 19.,3,1,3,0.3333333333333333,1.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,31,"Jahrhundert entwickelte sich die Tourismusindustrie in Bangor, als die Stadt zu einem Ort wurde, an dem man seine Zeit am Meer verbringen konnte.",26,4,259,0.3333333333333333,86.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,31,Viele der Gebäude an der Küste wurden in dieser Zeit gebaut.,12,1,66,0.3333333333333333,22.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,32,Diese beiden Ölgemälde stammen vom Künstler Thomas Hanna.,9,1,20,0.5,10.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,32,"Sie zeigen Gebäude entlang zweier Straßen in Bangor, der Parade und der Shore Street.",16,3,84,0.5,42.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,33,"Bregenz, eine Stadt in der österreichischen Region Vorarlberg, liegt am Ufer des Bodensees.",16,3,70,1.0,70.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,34,Mit den nahe gelegenen Alpen sind Bregenz und seine Umgebung ein Gebiet von großer natürlicher Schönheit.,17,2,76,0.5,38.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,34,"Dies hat zur Entwicklung einer starken Tourismusindustrie geführt, die sich auf Outdoor-Sportarten und Aktivitäten wie Bootfahren, Schwimmen, Wandern und Radfahren konzentriert.",25,7,256,0.5,128.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,35,"Obwohl der Stil sehr unterschiedlich ist, findet sich die Ansicht des Gebäudes von Bangor in diesem Stich aus dem 17.",22,3,123,0.3333333333333333,41.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,35,"Jahrhundert wieder, der die Gebäude von Bregenz am Ufer des Bodensees zeigt.",14,2,51,0.3333333333333333,17.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,35,"Er ist eine von mehreren hundert Stadtansichten und -karten, die der Kupferstecher Matthäus Merian der Ältere alsTheatrum Urbiumveröffentlicht hat.",21,3,159,0.3333333333333333,53.0,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,36,Diese Ansicht von Bregenz und dem Bodensee stammt aus dem späten 18. oder frühen 19.,16,3,70,0.3333333333333333,23.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,36,Jahrhundert.,2,1,1,0.3333333333333333,0.3333333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
11,36,Es ist ein Aquarell des Künstlers Karl Ludwig Friedrich Viehbeck und befindet sich in den Sammlungen desAlbertina-Museumsin Wien.,19,2,115,0.3333333333333333,38.33333333333333,0.6210555473640472,0.6077118272354126,0.5679830970658112
12,1,"Anna Gardell-Ericson war eine schwedische Künstlerin, in ihren Gemälden und Aquarellen die Schönheit der schwedischen Natur und Landschaften festhielt.",21,4,210,1.0,210.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,2,Die 1853 in Visby auf Gotland geborene Künstlerin zeigte bereits in jungen Jahren ihr Talent.,16,1,120,0.5,60.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,2,"Im Alter von sechzehn Jahren ging sie in die Schweiz, um Musik zu studieren, wechselte aber bald zur Kunst.",22,4,151,0.5,75.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,3,Später studierte sie an der Königlich Schwedischen Akademie der Schönen Künste in Stockholm.,14,1,69,0.5,34.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,3,"Im Jahr 1879 zog sie nach Paris, um ihre Studien fortzusetzen",12,2,38,0.5,19.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,4,"Dort studierte sie französische Landschaftsmalerei und verfeinerte ihr malerisches Können, indem sie unter anderem Kopien von Werken des einflussreichen Landschaftsmalers Camille Corot anfertigte.",25,3,277,1.0,277.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,5,Sie nahm an Ausstellungen und Salons teil und wurde daraufhin von den Kunsthändlern Goupil & Cie als Aquarellmalerin beschäftigt.,20,4,172,1.0,172.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,6,"1882 heiratete Anna Gardell Johan Ericson, einen schwedischen Landschaftsmaler.",11,2,55,0.5,27.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,6,"Sie lebten bis 1884 gemeinsam inParis, als eine Cholera-Epidemie sie zur Rückkehr nach Schweden zwang.",17,4,121,0.5,60.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,7,"Sie zogen nach Göteborg, wo Anna weiter malte.",10,3,45,1.0,45.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,8,Ihre Bilder wurden in schwedischen Ausstellungen wie denen des Verbands schwedischer Künstlerinnen gezeigt.,14,2,51,0.5,25.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,8,"Auch international wurden ihre Werke ausgestellt, etwa auf der Weltausstellung 1893 in Chicago und in Ausstellungen inLondon, Montreal und München.",23,5,253,0.5,126.5,0.4075136093366887,0.7614945472614483,0.511493365617753
12,9,Zwischen 1889 und 1890 leitete das Ehepaar gemeinsam die Göteborger Zeichenschule (heute Valand Akademie).,17,4,136,1.0,136.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,10,Viele von Annas Werken zeigen Landschaften in oder bei Göteborg.,11,2,55,1.0,55.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,11,Natur und Umwelt sind wiederkehrende Themen in der Kunst von Anna Gardell-Ericson.,13,2,78,1.0,78.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,12,Sie spezialisierte sich auf Küstenszenen und Landschaften mit Seen oder Flüssen.,12,3,42,0.3333333333333333,14.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,12,"Inspiriert von der französischen Freilichtmalerei, sind ihre Landschaften romantisch und idyllisch.",13,3,51,0.3333333333333333,17.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,12,"Sie malte oft Visby, ihre Heimatstadt, und Szenen von Marstrand, einer Insel in der Nähe von Göteborg, wo sie und Johan Ericson oft Urlaub machten.",30,8,281,0.3333333333333333,93.66666666666666,0.4075136093366887,0.7614945472614483,0.511493365617753
12,13,Anna Gardell-Ericson starb 1939 im Alter von 85 Jahren in Stockholm.,12,1,36,0.5,18.0,0.4075136093366887,0.7614945472614483,0.511493365617753
12,13,"Heute befinden sich ihre Werke in Museen in Göteborg und Stockholm, unter anderem im Nationalmuseum und in mehreren anderen Museen inSchwedenund im Ausland.",25,4,300,0.5,150.0,0.4075136093366887,0.7614945472614483,0.511493365617753
13,1,"Öffentliche Denkmäler, Denkmäler und Kunst werden oft in städtischen Umgebungen geschaffen und installiert.",15,4,105,0.5,52.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,1,"Sie zielen darauf ab, an historische Ereignisse zu erinnern, an bestimmte Personen zu erinnern oder auch große Plätze zu helfen, ein intimeres persönliches Erlebnis zu schaffen.",30,5,435,0.5,217.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,2,"Urbane Umgebungen bieten zugängliche Plätze für die Ubermittlung von Ideen über Geschichte, Kultur und Politik.",17,3,108,0.3333333333333333,36.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,2,"Sie können daran arbeiten, ein ""öffentliches Gedächtnis"" zu konstruieren, das oft von den Siegern einer bestimmten Nation ausgerufen wird, und sie können die Funktion bedeutender lieux de mémoire (Orte der Erinnerung) übernehmen.",40,7,610,0.3333333333333333,203.3333333333333,0.555908610000785,0.7853187290762341,0.6762087450981257
13,2,"Sie können sich mit Ideen über ein gemeinsames Erbe und eine gemeinsame nationale Identität verbinden, wie zum Beispiel auf dem französischen Soldatenfriedhof von Nazaire, auch bekannt als ""Notre Dame de Lorette"", der den gefallenen Soldaten des Ersten Weltkriegs gewidmet ist.",46,7,541,0.3333333333333333,180.3333333333333,0.555908610000785,0.7853187290762341,0.6762087450981257
13,3,Einerseits kann diese Art von Erbe als Ehrung historischer Momente und Personen angesehen werden.,15,3,92,0.3333333333333333,30.666666666666664,0.555908610000785,0.7853187290762341,0.6762087450981257
13,3,"Auf der anderen Seite müssen wir anerkennen, dass sie von der wirtschaftlich und politisch dominanten Gruppe geschaffen wird und oft denjenigen auferlegt werden kann, die nicht unbedingt über ein solches gemeinsames Erbe verfügen.",36,6,396,0.3333333333333333,132.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,3,"Daher ist das, was gewürdigt wird, oft eine umstrittene Konstruktion des Erbes, und dieses Kunstwerk ist anfällig für heftige Reaktionen sowohl dafür als auch dagegen.",29,6,310,0.3333333333333333,103.33333333333331,0.555908610000785,0.7853187290762341,0.6762087450981257
13,4,Das haben wir vor allem nach der Ermordung des Amerikaners George Floyd im Mai 2020 gesehen.,17,1,72,0.25,18.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,4,Die Geschichte und die Ideale der USA wurden - und werden immer noch - zur Untersuchung.,17,6,136,0.25,34.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,4,"Dieses tragische Ereignis führte auch zu offenen Diskussionen über Kunst und Denkmäler an im öffentlichen Raum und darüber, was sie repräsentieren.",23,4,232,0.25,58.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,4,Diese Diskussionen auch zu Brüchen in Europa und Großbritannien führten.,11,2,55,0.25,13.75,0.555908610000785,0.7853187290762341,0.6762087450981257
13,5,"Auf dem Bild oben zu sehen, wurde die Nelson-Säule am Trafalgar Square in London zu Ehren von Admiral Horatio Nelson errichtet.",23,2,196,0.3333333333333333,65.33333333333333,0.555908610000785,0.7853187290762341,0.6762087450981257
13,5,"Er besiegte den französischen Führer Napoleon Bonaparte und stellte sicher, dass er in der Schlacht von Trafalgar im Jahr 1805 nicht in Großbritannien einmarschierte.",26,4,325,0.3333333333333333,108.33333333333331,0.555908610000785,0.7853187290762341,0.6762087450981257
13,5,Nelson sprach sich vehement gegen die Abschaffung der Sklaverei aus und verkündetein einem Brief:,15,3,105,0.3333333333333333,35.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,6,Ich war und werde immer ein fester Freund unseres gegenwärtigen Kolonialsystems sein.,13,2,51,1.0,51.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,7,"So, reflektiert die hegemoniale Funktion der öffentlichen Erinnerungskunst, die erstmals im 19.",15,3,81,0.3333333333333333,27.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,7,"Jahrhundert mit dem Aufkommen einer wohlhabenden Klasse festgestellt wurde, die es sich leisten konnte, sie in Auftrag zu geben, ein Schweigen anderer Stimmen wider.",28,4,208,0.3333333333333333,69.33333333333333,0.555908610000785,0.7853187290762341,0.6762087450981257
13,7,"Die Beiträge derer, die aus der Geschichte ausgeschlossen wurden, werden nun erneut untersucht, da eine Nation ihre Sichtweise auf ihre Geschichte ändert.",26,5,241,0.3333333333333333,80.33333333333333,0.555908610000785,0.7853187290762341,0.6762087450981257
13,8,"Zum Beispiel wurden schwarze Soldaten des Britischen Empires, die England während des Ersten Weltkriegs haben ihre Pflicht getan, für ihre wichtigen Beiträge zu den Kriegsanstrengungen nicht in der gleichen Weise gewürdigt wie ihre weißen Kollegen.",38,5,543,0.2,108.6,0.555908610000785,0.7853187290762341,0.6762087450981257
13,8,"Der Dokumentarfilm,Memorials To The Missingvon Stephen Wyatt rückt die vermisste Darstellung Schwarzer Soldaten im Kenotaph War Memorial in Whitehall in den Fokus.",25,2,300,0.2,60.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,8,Das Denkmal war im 21.,6,1,15,0.2,3.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,8,"Jahrhundert Schauplatz von Protesten, vor allem weil Großbritannien es versäumt hat, mehr als 45.000 Soldaten anzuerkennen, die im Krieg gefallen sind und keine angemessenen Denkmäler erhalten haben.",31,7,256,0.2,51.2,0.555908610000785,0.7853187290762341,0.6762087450981257
13,8,"Die Geschichte des Ersten Weltkriegs ist nicht vollständig, wenn die Beiträge Schwarzer und asiatischer Menschen in Europa weggelassen werden.",21,4,110,0.2,22.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,9,"Die Demonstration gegen das Gedenken an ein Erbe, ökonomisch, sozialer und politischer Herrschaft und einer einseitigen Geschichte, die nicht inklusiv war, ist für marginalisierte Gruppen in vielen europäischen Ländern noch diese Besorgnisse fortfährt.",38,8,703,1.0,703.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,10,Im 21.,3,1,3,0.5,1.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,10,"Jahrhundert erleben wir eine deutliche Verschiebung weg von einem kurzsichtigen Verständnis bestimmter historischer Ereignisse und hin zu einem nuancierteren Ansatz - einem Weg zu einem kreativen öffentlichen Denkmal, das in seiner Bedeutung mehr inklusiver ist.",37,4,343,0.5,171.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,11,"Auf diese Weise können Gedenkveranstaltungen nicht nur auf ein mythisches heroisches Verständnis nationaler Identität aufmerksam machen, sondern auch auf eine Geschichte, die politische Unterdrückung und Vorurteile einschließt.",30,4,435,0.5,217.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,11,Ein wichtiges Beispiel dafür ist dasDas Denkmal für die ermordeten Juden Europasin Berlin.,14,1,79,0.5,39.5,0.555908610000785,0.7853187290762341,0.6762087450981257
13,12,"Das vom amerikanischen Architekten Peter Eisenman entworfene Denkmal keine Bedeutung verhängen, sondern stellt in seine Gestaltung ein historisches Ereignis dar und lädt seine Betrachter auch ein, sich über Darstellungen wie Staatsmord, Verlust von Staats- und Menschenrechten und die Verantwortung für diese Handlungen gegen die Unantastbarkeit der menschlichen Existenz zu unterhalten.",54,8,1149,0.3333333333333333,383.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,12,"Er ermutigt sein Publikum zum Innehalten an und zwingt es, die Geschichte in all ihrer schrecklichen Verkörperung zu betrachten.",21,3,111,0.3333333333333333,37.0,0.555908610000785,0.7853187290762341,0.6762087450981257
13,12,Das sollte letztlich die Funktion aller Gedenkstätten sein.,9,1,21,0.3333333333333333,7.0,0.555908610000785,0.7853187290762341,0.6762087450981257
14,1,Was ist das Thema des RomansBambi?,7,1,21,1.0,21.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,2,Wie Felix SaltensBambiein Film wurde,5,2,10,1.0,10.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,3,"Bambiist eine beliebte Geschichte, die Menschen seit Jahrzehnten unterhält.",11,2,55,0.5,27.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,3,"Obwohl sich Generationen an der Geschichte über das Leben des Rehes erfreuen, kennen viele den Namen des Autors nicht.",21,3,119,0.5,59.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,4,"Felix Salten war ein in Budapest geborener jüdischer Autor, dessen Werk sich deutlich von dem niedlichen Bild unterschied, unter dem wir Bambi heute kennen.",27,3,207,1.0,207.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,5,Am 6.,3,1,3,0.25,0.75,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,5,"September 1869 als Siegmund Salzmann geboren, zog seine Familie nach Wien, als er nur vier Wochen alt war.",21,5,126,0.25,31.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,5,Als Teenager musste Salzmann aufgrund der finanziellen Schwierigkeiten seiner Familie die Schule abbrechen.,14,2,49,0.25,12.25,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,5,Er begann für eine Versicherungsgesellschaft zu arbeiten und arbeitete gleichzeitig an seinem Schreiben.,14,2,49,0.25,12.25,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,6,"Seine erste Veröffentlichung erfolgte 1889, als eins seiner Gedichte, unter dem Namen Felix Salten verfasst, in eine Literaturzeitschrift aufgenommen wurde.",24,5,164,1.0,164.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,7,1890 erschien seine erste Novelle.,6,1,15,0.2,3.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,7,Im Jahr 1900 veröffentlichte er seine erste Sammlung von Kurzgeschichten.,11,1,55,0.2,11.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,7,Im Laufe der Jahrzehnte um die Jahrhundertwende war Salten ein produktiver Autor.,13,1,51,0.2,10.2,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,7,Er schrieb und redigierte Zeitungen und Zeitschriften.,8,3,28,0.2,5.6000000000000005,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,7,"Er verfasste Artikel, Theaterstücke, Romane, Drehbücher und Essays.",12,5,66,0.2,13.2,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,8,"Bis 1910 galt er als einer der besten Journalisten, Dramatiker und RomanautorenÖsterreichs.",14,5,51,1.0,51.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,9,Trotz seiner zahlreichen Veröffentlichungen sticht eine mittlerweile aus allen anderen heraus.,12,1,66,1.0,66.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,10,"Der RomanBambi, eine Lebensgeschichte aus dem Walde, erschienen 1923 als Buch.",14,4,91,1.0,91.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,11,"Es folgt dem Leben eines jungen Rehs, das sein Leben lang bis ins hohe Alter durch die Komplexität des Waldes navigiert.",23,3,181,0.5,90.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,11,"Der Roman löst Gespräche über die Natur, den Menschen und das empfindliche Gleichgewicht zwischen ihnen aus.",18,3,123,0.5,61.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,12,Er gilt oft als einer der erstenUmweltromane und kann auch als Allegorie auf das jüdische Leben in Europa gelesen werden.,21,4,146,0.5,73.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,12,"Interessanterweise war Salten selbst ein begeisterter Jäger, obwohl im Roman die Figur des Jägers der Antagonist war.",19,3,126,0.5,63.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,13,"Der Roman wurde 1922 in einer Zeitung veröffentlicht, wobei Salten ihn als eine Geschichte für Erwachsene betrachtete.",19,3,94,1.0,94.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,14,1928 veröffentlichte der amerikanische Schriftsteller Whittaker Chambers eine englische Übersetzung des Romans.,13,1,43,0.3333333333333333,14.333333333333332,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,14,"Sein Verständnis im österreichischen Deutsch war begrenzt, so dass viele Redewendungen falsch übersetzt wurden.",16,3,120,0.3333333333333333,40.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,14,"Diese Änderungen führten dazu, dass der tiefere Sinn des Romans verfehlt wurde und er insgesamt einen sanfteren Ton hatte.",21,4,111,0.3333333333333333,37.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,15,Dennoch erfreute sich diese Übersetzung großer Beliebtheit und wurde zum Bestseller.,12,2,66,0.5,33.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,15,Seit seiner Veröffentlichung sind mehr als 200 Ausgaben des Romans erschienen.,12,2,66,0.5,33.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,16,"1933 verkaufte Salten die Filmrechte für 1,000 Dollar an einen amerikanischen Filmregisseur, der sie später an die Walt Disney Company übertrug.",23,2,196,1.0,196.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,17,Der Zeichentrickfilm Bambi erschien 1942 als Familienfilm mit niedlichen Waldtieren.,11,2,55,0.5,27.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,17,"Obwohl sich die Handlung teilweise an den ursprünglichen Roman anlehnt, ist sie im Allgemeinen sanfter und weniger gewalttätig.",20,4,130,0.5,65.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,18,"Als der Film in die Kinos kam, hatte sich das Leben von Salten drastisch verändert.",17,3,108,1.0,108.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,19,Der Aufstieg der Nazi-Partei nach dem Anschluss Österreichs im Jahr 1938 führte zu erheblichen Einschränkungen im Leben der Juden in Wien.,22,1,193,0.5,96.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,19,"Saltens Bücher waren 1936 von Nazi-Deutschland verboten worden, viele der härtesten Beschränkungen blieben ihm jedoch erspart, vielleicht aufgrund seines internationalen Rufs.",24,3,234,0.5,117.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,20,"Saltens eigene politische Ansichten waren kompliziert und nicht leicht zu kategorisieren – er unterstützte Österreich-Ungarn während desErsten Weltkriegs, bewunderte später radikale, soziale, demokratische Parteien, war ein Befürworter des Zionismus und befürwortete sogar einige Ansichten der österreichischen autoritären Regierung.",43,9,862,1.0,862.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,21,"Salten zog im Februar 1939 mit seiner Frau nach Zürich, in die Schweiz, und schloss sich dort seinen erwachsenen Kindern an.",24,4,276,0.3333333333333333,92.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,21,"Er hatte ein Visum mit der Auflage erhalten, dass er nicht als Journalist arbeiten dürfe.",17,4,97,0.3333333333333333,32.33333333333333,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,21,Salten starb im Oktober 1945 in Zürich und wurde auf dem jüdischen Friedhof der Stadt Unterer Friesenberg begraben.,19,2,154,0.3333333333333333,51.33333333333333,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,22,"Heute ist „Bambi“ die einzige bestätigte Veröffentlichung von Saltens Romanen, die noch gedruckt wird.",18,3,93,0.5,46.5,0.5635485121792875,0.8164685681894341,0.49715373516051364
14,22,"Das ist ein Beweis dafür, wie diese Geschichte – sei es im originaldeutschen, in den vielen Übersetzungen oder in der Comicform – die Herzen und Fantasien von Generationen erobert hat.",33,8,308,0.5,154.0,0.5635485121792875,0.8164685681894341,0.49715373516051364
15,1,"Entdeckt, wie Marina Schilke Peter Behrens' ""Der Kuss"" für die Europeana's Digital Storytelling Festival Creative Online Residency mit den Farben der Progress Pride Flag animierte.",31,3,244,1.0,244.0,0.7803357948534517,0.34538696637592275,0.5964375227488196
15,2,Zwischen Mai und Juni 2023 nahmen acht Teilnehmer an der allerersten ‘Online Creative Residency’ des ‘Europeana Digital Storytelling Festivals’ teil.,25,2,192,0.25,48.0,0.7803357948534517,0.34538696637592275,0.5964375227488196
15,2,"Mit Unterstützung von Mentoren erarbeiteten diese Animationen, Social-Media-Geschichten und Texte, die sich auf die LGBTQ+ Kultur und Gemeinschaften beziehen.",22,5,163,0.25,40.75,0.7803357948534517,0.34538696637592275,0.5964375227488196
15,2,Marina Schilke animierte Peter Behrens' Kunstwerk ‘Der Kuss’.,12,1,48,0.25,12.0,0.7803357948534517,0.34538696637592275,0.5964375227488196
